reviews,reviewer_country,review_date,review_rating,verified
edinburgh san francisco via london heathrow flight great found bag hadnt made 1 hour connection promised customer service week 1 hour connection fine flight via heathrow t5 lie edi lhr sector delayed slightly made flight bag didnt promised ground staff bag would quicker aircraft would lie 24 hour later bag havent arrived office somewhere san francisco idea british airway customer service line next useless employee understand english read script,United Kingdom,1/16/2016,1,FALSE
frankfurt london city efficient polite check security queue long frankfurt bus transfer terminal airfield board small plane flight significantly delayed due air traffic control passenger wait inside small embraer 90 wasnt particularly pleasant seat bit wider ba aircraft snack variety drink offered nice cabin attendant long walk airplane uk border control greeted long queue immigration counter 1 desk available noneu passport inefficient baggage reclaim given still wait luggage long immigration queue,United Kingdom,1/16/2016,6,FALSE
early morning british airway flight gatwick salzburg 0645 train connection london victoria infrequent time train station south terminal british airway check counter north terminal crowded shuttle transfer check efficient crowded terminal building flight delayed due fog arrived time salzburg airplane interior old clean breakfast box disappointing sandwich looked like disintegrated good service cabin attendant jet bridge salzburg bus transfer plane terminal building efficient border control baggage reclaim,United Kingdom,1/16/2016,7,FALSE
miami manchester via london heathrow first flight 28th december return miami 12th january flight issue british airway dreadful zero customer service change plane awful food rude staff lost luggage british airway made lasting impression xmas holiday family fortunate fly major airline never experienced anything like spent extra money upgrading seat premium economy service appalling would recommend ba anyone felt strongly lack service felt compelled write blog,United Kingdom,1/15/2016,1,FALSE
bangkok london heathrow british airway lived thailand 4 year try go back uk least year visit family friend normally fly either emirate manchester heathrow eva air time around ba came fairly competitive price aircraft wasnt particularly impressive shape inflight entertainment unit quite outdated didnt work first 2 hour flight work screen awful dark cant fathom ba using outdated entertainment system rival eva emirate even thai airway much current inflight service okay part regular trip staff refreshment first hour certainly died afterwards using call system get attention staff member abruptly asked switch asked problem problem would like drink please however alcohol apart wine ran im massive drinker couple whiskey coke flight also wifi charge point mobile device contrast emirate thai airway eva say disappointing experience wont using ba next flight uk,Thailand,1/15/2016,4,FALSE
hong kong london heathrow british airway efficient check airport express intown check train service town airport flight delayed smooth boarding clean cabin cabin attendant helpful willing serve dinner decent good cup english tea afterwards cabin quiet good sleep entertainment system ok choice film mainly nonenglish one expanded cup noodle offered midflight snack breakfast horrendous always long immigration queue heathrow especially flight delayed many long haul flight landing flight overall good value money,United Kingdom,1/15/2016,8,FALSE
booked extra legroom seat payment taken seat confirmed checked someone allocated seat paid given another without extra leg room advised refer customer service easy via phone online filled form line get £10 back get response apparently 28 day might guessed £10 fact taken time ensure journey comfortable possible dont give damn attitude british airway mistake discovered british airway need game,United Kingdom,1/14/2016,2,FALSE
amsterdam london heathrow january 4th good experience full flight old comfortable boeing 767 efficient service cabin crew snack shortbread popcorn crisp offered coffee tea water landed time despite delay am due congestion captain kept passenger date good experience,Netherlands,1/13/2016,8,FALSE
late evening departure ba28 hong kong heathrow plane fully booked prechristmas season class seat 2k senior male purser presented addressed christian name object impression part nice intimate atmosphere flight found majority 14 pax first class preferred formal approach addressed family name purser offered champagne welcome drink gladly accepted soon face turned pale champagne almost warm cup tea apology came prompt late simply cool drink board needed hour 30 minute takeoff respective drink right temperature level british airway control service process properly maybe nobody charge maybe simply forgotten plane arrived hong kong 5 hour earlier enough time take care quality beverage remaining flight ok cordial host predominantly male service team food sensational midnight complaint respect seat fine nice sleep 125 hour flight breakfast option okay arrival ahead schedule reason complain give rather low mark yes talking first class leading european airline product perfect thats part game first serious irregularity result harsh reaction customer mean probably last long distance flight ba mark inflight entertainment chose sleep option,Germany,1/12/2016,4,FALSE
club class british airway cape town london boeing 747400 flat bed quality cabin inferior a380 london johannesburg remains one better business class product check ba counter cape town would breeze unexpected six hour delay departure flight upgrade premium club class made inconvenience almost bearable however cape town airport becomes like ghost town flight departed ba executive lounge cape town spacious serf good food cape wine free internet computer friendly service even midnight comfortable ba club seat 747 upgrade configured 242 layout one passenger facing forward one adjacent facing backward side row middle row two forward two backward facing something never understood facing backward make sense seat separated hard plastic cseparator move push button theoretically air hostess walk behind frontfacing seat serve backwardfacing passenger window however flight air hostess insisted leaning pushing button lower separator serving accross seat three time really got annoying problem dont raise separator fellow passenger stare straight distance le one meter food satisfactory rather outstanding starter choice poached norwegian salmon marinated prawn oyster mushroom salad main course included ballotine chicken port drakensberg trout pasta cold main course salad zaatar beef medallion chose chicken ok inferior mother sunday roast chicken selection south african chardonnay sauvignon blanc good red breakfast choice cheese omelette continental traditional english breakfast bacon sausage mushroom potato arriving london took supposedly fast track option big mistake theory supposed expedite progress custom club passenger practice disaster two three border agent present time took 45 60 minute get fast track immigration could see group group fellow ba passenger clearing slow lane long took next step forward ba arrival lounge welcome relief hustle bustle heathrow terminal 5 bad experience flown seat quite time past 15 year really think time either upgrade club cabin 747s,Canada,1/12/2016,8,FALSE
returned orlando london via miami booked direct british airway outgoing flight really good however totally different story return flight redirected check american airline internal connecting flight although checked shortly check opened seating preferred meaning pay extra flight believed paid full additionally family split aa check would allow u check long haul flight miami london phoning discovered checked allowed choose seat ive spent week seeking apology ba customer service ive several stock response left feeling really care customer response quite clear see aa part group one world alliance used view didnt mind paying bit ba service really good unfortunately seem offer budget airline service post purely warn family aware danger booking british airway connecting flight another part one world alliance,United Kingdom,1/12/2016,2,FALSE
london san francisco british airway pleasant experience left slight delay due traffic heathrow although boarded time landed almost time flew a380 seat somewhere back upper deck enough legroom entertainment system personalized easy use although dayflight got additional usual blanket pillow small toothbrush paste food good served 2 time plus snack spanish wine gave u enjoyed complementary drink alcoholic nonalcoholic crew nice polite careful need even wearing santa claus hat making christmas feel like home would fly tea serve,Germany,1/11/2016,8,FALSE
copenhagen london full plane british airway staff limiting cabin baggage people boarding 4 bag overcoat led overloaded bin crew frantically trying move bag spare space around seat nicely pressed suit jacket rammed gap staff member ended like jcloth people using laptop throughout take landing despite announcement contrary ran drink ice drink 2 hour flight standard gone raised british airway satisfactory response 4 week,United Kingdom,1/10/2016,2,FALSE
british airway flight london la vega reasonable enough service cabin crew satisfy upgraded return flight premium economy awful flight crew spent time huddle discussing party time la vega dreadful food broken seat entertainment system froze sure id ever fly british airway unless choice,United Kingdom,1/10/2016,3,FALSE
british airway bangkok london heathrow ba really slipping quality standard tired old boeing 777s business class pretty poor usb socket poor ife screen power socket used british plug thin content amenity bag tired seating really show competition,United Kingdom,1/10/2016,7,FALSE
british airway london heathrow jeddah took one hour late due unspecified technical issue economy section full seat generally okay 7 inch screen provides small selection video music demand food kind chicken curry salted chocolate caramel mousse plus roll cheese close arrival offered cheese croissant plus additional drink alcohol available free around egypt one serious cleaning issue seat 34c side computer box looked like never cleaned hence food detritus built pleasant crew one extended message non safety related could omitted,Saudi Arabia,1/9/2016,7,FALSE
upgraded business class british airway flight madeira london december 28th paying premium e105 per person disappointed understates reaction seat comfortable business class remember exactly uncomfortable economy class seat behind u distinguished curtain defining economy class finished business started british airway standard slipping,United Kingdom,1/9/2016,1,FALSE
london new york jfk british airway abyssal customer service onboard flight great website shoddy call centre staff let however time onboard service bad ground service food poor upper deck 5 business class passenger yet food choice gone tv didnt work 2 seat couldnt bothered try third decided get sleep staff insisted forming cliquish huddle speaking loudly couldnt even sleep ear plug,United Kingdom,1/8/2016,3,FALSE
british airway houston london heathrow premium economy seat could recline lot quite large however tv screen beyond small looked like one 2002 better virtually difference food economy except two choice champagne served takeoff glass 10 hour seat becomes uncomfortable lift armrest away tray table remote stationed made sleeping hard dont fly premium economy british airway disappointing,United Kingdom,1/8/2016,6,FALSE
flew british airway bucharest london heathrow return a320 a321 return service good meal okay good staff return flight 100 full forced check hand luggage rather strange flight london heathrow time 30 minute delay overall best experience amount money required bucharestlondon route,Romania,1/7/2016,8,FALSE
avios point flight london toronto christmas business class slow queue check though given flying christmas lot people luggage fair ba club lounge pearson remains well run clean toilet really unimaginative wine selection issue onboard usual slow service taking coat ask paper drink menu amenity kit random fragmented delivery assortment crew meal service fast drink served first evening meal average best overcooked tray delivered starter dessert already hot entrée dumped tray ask cheese second coffee across piece see cut money saving british airway making business class even two posh chocolate replaced unwrapped chocolate finger flower toilet drink offered dinner list go breakfast nothing special egg bacon muffin least edible unlike previous bacon baguette reasonable entertainment choice crew usual indifferent long haul im favour little rapport effort delivering world class service think main problem british airway dated cabin product ying yang seating day innovative one first lay flat bed crawling stranger reach isle bumped people cart youre aisle lack storage space mean ba product way inferior air canada lot middle eastern carrier loyalty tested constant devaluing executive club benefit including mileage flight availability cost questioning loyalty british airway,Canada,1/7/2016,7,FALSE
london mexico city return flight british airway partner using avios amex companion voucher flight time seat comfortable entertainment decent food drink significantly better quality club world equivalent cabin crew flight excellent,United Kingdom,1/7/2016,8,FALSE
la vega london british airway awful first class travelling 2 young child wanted put bed long flight booked row 4 seat could sleep one child one adult check first class delayed busy moved economy passenger first class line speed thing told one seat moved staff unsure rectify immediately bring boarding pas lounge hour later go check desk nobody ba bothered come told actually seat broken nothing problem seat middle therefore mean either one child alone otherside cabin 2 child together behind husband alone side cabin option british airway prepared ask anyone swap seat sit 2 together different row kept child together behind obviously meaning could sleep whole flight husband alone lamp child seat malfunctioned full beam whole night flight keeping one awake attendents unable override light seriously offer seat child front cabin different seat alone surrounded stranger move front would left child completely alone outward flight london vega one seat also malfunctioned tv etc went entire journey nothing cabin staff could either apparently old plane still waiting response british airway,United Kingdom,1/7/2016,1,FALSE
munich new york jfk via london club europe premium economy flying front long haul trip last 15 year plucked courage give british airway world traveller plus try first gallery lounge lhr good fill good food drink upon boarding disappointed find cabin yet retrofitted new allegedly much better product despite age seat comfortable good feature foot rest quite adaptable help trying get sleep ife improved last 12 month 10 current film although screen dated respect size resolution gold card holder expected bit personalized service recognition status crew experienced delivered good service despite full cabin food tandoori chicken beef cheek excellent virtually club world meal fact better previous club world meal ive recent trip good value money paying full fare given club world mediocre premium economy adequate flight 7 hour,Germany,1/7/2016,6,FALSE
watch fog diversion pisa arrived pisa time circled 20 minute diverted genoa fog pisa fact instrument landing system subsequently found il working time working good yet fog common pisa winter could understand last minute diversion unexpected factor however frequent diversion yet british airway gave advance warning might trouble long wait deserted genoa airport british airway staff hand assist offer drink food eventually one lady appeared show u bus took u 3 hour journey pisa 12 hour day little eat drink chief complaint advance warning ba would bought water food known could happen event ba done provide extra refreshment,United Kingdom,1/6/2016,1,FALSE
british airway flight london heathrow glasgow shabby cabin lacklustre cabin crew flight deck crew whose announcement mainly le informative crew appeared going motion little enthusiasm little engagement passenger possible time cabin crew closed overhead locker seat fell open plane even moved stand lhr descent gla opened hung open several minute tempted unclip close made passenger across aisle aware case bag fell top eventually cabin crew member whose jump seat faced aisle got closed sitting upfront given ticket class part longer trip service issue ba long journey prior flight couldnt bothered pointing another shabby experience add disappointment regard service lounge provided ba long return trip involving two airline street ahead way,United Kingdom,1/6/2016,3,FALSE
malta gatwick gripe british airway preflight charge pay £30 checked baggage £21 change seat case total cost flight slightly higher equivalent ryanair flight difference comfort service worth extra cost cabin clean new slimline seat quite comfortable crew upbeat polite served snack wellpacked lunchbox wish ba would offer inflight wifi power outlet ba flight good bit expensive ryanaireasyjet fly often,United Kingdom,1/5/2016,8,FALSE
johannesburg dublin via london christmas excited british airway a380 disappointing flight service terrible young inexperienced cabin crew wait age answer bell rang food awful partner didnt get bread roll milk dinner seat bigger plane still uncomfortable worst luggage allowance 23kg airline allow 30kg economy performance airline 3kg also pay seat want book disgusting never use british airway,United Kingdom,1/5/2016,2,FALSE
first time british airway flying tel aviv philadelphia via london seat comfortable economy class expected though wouldve liked headphone jack front armrest rather inside led jack headphone getting bent ruined food pretty good best part british airway experience avod system flight time except expected delay heathrow major complaint tax fee british airway charge even award ticket almost negates benefit using award ticket told british airway better u airline level iberia flew way tel aviv probably well emirate singapore world best airline,United States,1/5/2016,7,FALSE
family good experience travelling nice montreal via london heathrow flight landed schedule staff helpful flight meal quality better expected given seat enough leg room appreciated travelling infant young seat,Canada,1/5/2016,9,FALSE
bangkok london british airway 3rd january probably worst flight ive 15 year crew poor seeing serving meal one came round drink snack 13 hour flight wanted anything go galley unhelpful offered bag crisp seat narrow remote entertainment top armrest food standard would expect national airline small portion main meal pice cake offer second cup coffee overall unpleasant experience would recommend british airway anyone,United Kingdom,1/4/2016,2,FALSE
partner traveled british airway gatwick punta cana 29th december checking online paying extra £45 way per person reserve seat already paying £4000 flight wasnt major issue expected discovered selecting outgoing seat fine return seat 2 seat left opposite side cabin nervous flyer sitting nearly 9 hour decided try discus issue baggage drop point gentleman working behind drop helpful could basically said would raise issue left punta cana wasnt likely u able anything remaining seat would left business first class traveller getting onto plane first one called board economy good getting onto aircraft discovered extremely dated plane tv screen size iphone worn tatty seat much leg room airline flown premium economy take given meal option chicken beef okay flight attendant offered u drink drink gave u time two bottle sparkling wine hadnt asked happy thought perhaps service would make dated flight 5 hour flight seen absolutely staff whatsoever soon discovered overheard conversation lot onboard staff family board staying punta cana 5 day flying home one member staff appeared around 6 hour flight gave family friend champagne first class walked past everybody else partner asked staff member 2 glass water told would walk back economy cabin get arrived back crowded economy cabin discovered several staff fast asleep wake somebody water 1 hour descending given tea coffee sandwich fine staff cabin looked half asleep hair place considering 2pm flight youd thought evening flight arrived punta cana 7pm extremely disapointed poor service dated plane endured almost 9 hour,United Kingdom,1/4/2016,1,FALSE
london johannesburg return british airway first ever long haul flight see daughter get married zimbabwe big shock nice one seat room really different low cost airline 11 hour flight jammed like sardine got sleep freezing cold aircon way back johannesburg cramped person front put seat back eat food used connecting flight bulawayo south african airlink even though 1 hour flight food much better plane far comfortable poor experience british airway gbp 4000 spent 3 u get back never disapointed ryanair easyjet british airway trading name,United Kingdom,1/2/2016,2,FALSE
usually fly asian airline ana eva korean asiana accustomed good service food first flight british airway vancouver lisbon via london selected price overall experience adequate plane older b747 interior showed age ife outdated seat comfort fine cabin crew attentive meal western food offering ok several hour layover heathrow british airway ground staff good pleasant might fly british airway equipment updated a380 boeing 787 price lowest europe,United States,1/2/2016,6,FALSE
fly british airway london delhi due rebooking missed connection frankfurt due delay united inbound houston ground staff helpful lounge impressive cabin crew friendly attentive food good unfortunately seat bit outdated 2015 desperately need upgraded flight delayed bug entertainment system fixed promptly captain made lost time good flight,India,1/2/2016,8,FALSE
madrid los angeles via london heathrow smooth departure mad lax transfer heathrow lounge madrid barajas t4 heathrow t5 excellent overcrowded bit frayed edge los angeles problem baggage delay boeing 767s used london madrid old theyre almost retro led screen tv blue leather seat comfortable spacious clean a380s seemed almost new seat little narrow comfortable inflight entertainment excellent good amenity kit simple good quality food nice serve traditional british thing like brunch afternoon tea offer excellent wine drink nice cosmopolitan mix friendly professional attentive cabin crew flight,Spain,1/2/2016,9,FALSE
copenhagen chicago via london heathrow british airway club world worst business class cabin ive flown tv tiny picture quality awful thankfully laptop tv unwatchable table hang angle expect food drink slide although floor probably best place food would advise eat airport rely inflight slop youll someone climbing youll climb people get toilet business class theyll lose bag tell going take 45 day get provide information meantime try call get answer leave least 45 minute time sit queue expect put wrong person despite selecting correct option automated menu avoid british airway wherever,United Kingdom,1/1/2016,1,FALSE
british airway vienna newcastle via heathrow return flight ontime economy a320 fa ’ much better domestic leg time vie leg fa ’ professional nothing absolutely required information flight deck friendly excellent snack drink served snack highly processed sandwich barely edible vie flight crispsbiscuits ncl flight additional drink request a320 featured new slim seat miss older comfortable ba seat better leg room ba recently changed rule travelling hand baggage also mean one longer allowed pick seat checkin seat randomly allocated selecting seat even middle seat back plane cost eur 18 one later decides check piece luggage cost whopping eur 75 airport eur 35 online oneworld sapphire help either privilege still charge seat selection checked luggage ba became low cost model except drink service however price reflect change service last leg lhrvie carryon luggage heavily policed although carryon luggage met weight requirement fit overhead bin without problem previous three leg twenty previous ba flight required check also question occupied space happened priority line hopefully power trip gate agent however go main advantage ba carryon policy enabled passenger realistically travel without hassle checking bag boarding agent bizarre instead priority boarding four different type priority boarding procedure left everybody confused everybody stood blocking access gate finally became cattle call everyone boarding time another thing recent change ba ’ frequent flyer program make impossible reach meaningful status even regular flyer unless regularly fly club long distance route obviously ba trying hard annoy frequent traveler stopped flying business ba probably year ago downgraded club europe cabin avoiding long distance flight long time due terrible seating arrangement believe ba ’ european economy great product using ba regularly flight however recent change book ba offer lowest close lowest fare flight uk klm start look pretty good,Austria,12/30/2015,5,FALSE
london heathrow barcelona reason british airway continue run barcelona service dated terminal 3 heathrow rather new t5 apart service fine boarding quick efficient seat economy pretty similar low cost airline handluggage ticket cost one ryanair stansted would food drink standard minimalist option european flight day one question british national flagcarrier drink trolley stock british beer rather identikit continental fizzy lager departure arrival bcn schedule exiting airport breeze,France,12/30/2015,7,FALSE
london newcastle since last flew british airway sad see old plane use much looking age domestic use technical issue delayed departure normal sure noise plane made taxi lasted far long slightly alarming norm seat pitch belongs dodgy charter national carrier surely last time flown got nice sandwich drink time small bag crisp juice time ba stopped taking domestic competition route granted upgrade fleet short trip number onboard justify better level service considering extra fee attached checked luggage versus carry put using long haul option ever increasing fee whilst oil price rock bottom long kudos pilot landing monsoon like condition limited visibility aircraft quality matched pilot,United Kingdom,12/28/2015,4,FALSE
jeddah london heathrow british airway punctual clean efficient good quality food multiple drink served including red white wine plus excellent british beer film selection good video demand 6 inch seatback screen slight delay screen registering finger pressure 3 minute advertisement prior film economy class cabin half empty front plane virtually empty plenty space stretch,Saudi Arabia,12/28/2015,10,FALSE
london heathrow lisbon return british airway decent aircraft service onboard dreadful pilot first officer sounded friendly professional kept u date flight detail etc cabin staff cold completely couldnt care le attitude job seem hate service flew london heathrow lisbon shame especially really scared flying could crew different approach passenger service,United Kingdom,12/27/2015,3,FALSE
booked nonrefundable round trip ticket new york london paris new york showed jfk 2 hour flight informed ticket refunded meant ticket spoke british airway customer service said would investigate happened would take 2448 hour meanwhile ticket would rebook ticket entirely unsympathetic even though made huge error cancelling ticket forced purchase expensive 1300 last minute ticket still reimbursed even though finally british airway acknowledged made big error understand making error understand unwillingness help put compromised position subsequent problem first leg british airway customer service assured return ticket affected even sent eticket confirmation return morning return flight told return ticket supervisor finally admit error made rebooked return cost course 2 week however spent least 10 hour trying get problem sorted first heathrow airport phone email still left stranded return flight amazed british airway insensitive problem created huge error still received refund outbound ticket forced purchase,United States,12/25/2015,1,FALSE
london heathrow vancouver british airway okay really business class expect lounge vancouver crowded noinedible food plane ancient cabin filthy really falling apart didnt want touch storage locker service pretty good food good except breakfast virtually non existent entertainment horrific one good film watch none seemed recent small range bed comfortable flat phone customer service ba usually good experience fly there much choice route try air canada next time,Canada,12/25/2015,5,FALSE
remain first last time fly british airway flown route numerous time popular uk based airline thought would try ba expected comparable experience least whilst hoping something cut outbound flight offered orange champagne return flight orange juice water half cabin served didnt get anything outbound menu correspond food offer choice meal soon became choice halfway serving cabin section 32 seat ran least return flight managed two third cabin section option dried number disgruntled passenger wondered exactly paid extra minor gripe toilet right economy section im sure got passenger nerve seat ok quality medium system poor touch screen unreliable number didnt work upset passenger gave mine watched movie phone quality far superior heard good thing ba however flying businessclub first class maybe thats concentrate,United Kingdom,12/25/2015,4,FALSE
cape town geneva via london return disappointed long haul flight british airway squash like sardine long haul offer uncomfortable seat tiny rather blurred screen movie watching flight geneva delayed 40 min whilst looked someone lost baggage making u stressed catching flight home time service food ok fact lost luggage return flight geneva cape town really hugely inconvenient expected much british airway,South Africa,12/22/2015,2,FALSE
previously flown british airway european route thought would take long haul flight arrived 2 hour departure heathrow terminal 3 couldnt quite understand going queue actually drop prechecked luggage long long hearing customer complaining standing line good hour sign ba taking step remedy situation even frantic tweeting ba nothing improved situation boiled fact 4 desk open general public day school finished needle say whoever charge day didnt really know caused lot agro many customer ba need take full responsibility proceeding passed found boarding boeing 747400 tired well maintained leg room atrociously tight metal support seat front limiting actual usable legroom inflight entertainment good selection film made disappointing meagre 7 9 screen staff friendly looking area charming staff really made u feel welcome best find people second left hungry meal meal decent fantastic note come food drink water made available found constantly thirsty go back galley ask water wouldnt fly ba using longhaul service unless fly business first ground service terrible left disappointed given decent shorthaul flight much pride quality product market,United Kingdom,12/21/2015,3,FALSE
british airway london heathrow mumbai terminal 5 coach class check uneventful boarding priority people travelling child first long haul flight five minute departure captain announces someone checked bag turned need take offending suitcase fair enough staff botched loading suitcase marking container wasnt result started taking container one one searching flight captain told give estimate 90 minute passed announcement tired jaded cabin crew literally disappeared 90 min realised people might hungry started serving juice finally 1 hr 45 min captain said found rogue suitcase 15 min plane suddenly started push back without warning aircraft jaded b747400 poor seat poor entertainment equipment rebooted thrice worked airborne crew said people hungry drink service serving lunch possibly excuse le work lunch ok second flight service snack landing lost child meal requested shamefully tried create one adding fruit shot adult meal overall poor airline tired jaded aircraft equally tired jaded looking staff,United Kingdom,12/21/2015,1,FALSE
gatwick orlando 27th november take flight every year previous year everything great apart food year upped game food service standard past huge noticeable difference club world gatwick heathrow little difference,United Kingdom,12/20/2015,9,FALSE
ba city break time glasgow munich return via heathrow four excellent flight time aircraft clean comfortable crew helpful catering three flight snack one lovely turkey cranberry sandwich plus full bar great hotel whole experience great value negative direct flight anywhere glasgow,United Kingdom,12/20/2015,9,FALSE
booked expensive london bangkok flight wife direct flight also expected get decent service higher price british airway terminal hopeless impossible find way around sign anywhere hideously overcrowded onboard entertainment system never worked minute flight wife neighbour entertainment system also stopped working tried read overhead light broken tried sleep neighbour light broken could turned complained took 3 month get satisfactory reply offered £100 voucher future ba flight like im ever going travel theyre tired overpriced airline,Thailand,12/19/2015,1,FALSE
british airway cancelled holiday flight egypt sharm el sheikh today via text went online refund sent u phone help line indian based call centre told wait 7 10 day full refund flight booked last march waiting hold complain supervisor 20 min still didnt get discus take long refund phoned another mobile told supervisor available ever need help dont bother british airway,United Kingdom,12/19/2015,1,FALSE
phoenix london heathrow third time flying first class british airway flying time disappointed ba lounge phoenix disgusting could handle 5 minute staff seat space food nothing orderly clean seemed rundown walking around airport aimlessly much better option boarding process joke staff seemed confused clueless called everyone status membership traveling child etcall seemed nearly half plane lined get premier boarding 3 cabin staff first class two three cordial greeting seemed running around entire time even first class cabin full well groomed spoke politely came across unprofessional ruined experience flying first class meal experience horrible ordered appetizer salad main course husband ordered 2 appetizer main course came back tell u one appetizer ordered first time ever happened first class brought appetizer share completely forgot salad brought main chicken dish cold dry send back changed steak steak came 20 minute roughly 14 steak hot remainder cold even warm taste amazing ruined dining experience completely upon waking opted breakfast biscuit menu assortment biscuit bistro type item ordered coffee biscuit flight attendant looked concerned said let see find biscuit came back bag popcorn browny vanilla wafer typical item served domestic u based airline husband ordered coffee well asked half half failed understand half half finally said oh mean half half british accent possible flight attendant understand american accent half half normally would even issue experienced seemed like icing cake toilet small cramped dirty typical first class amenity available within toilet next leg within eu munich another ba flight service 737 surpassed international first class seat comfortable thats,United States,12/18/2015,5,FALSE
london city geneva holiday parent treated courtesy mom asked tea get cleaned fa asked tea strong simple treatment rarely found airline europe america short 1hr 20m flight full breakfast served economy class passenger satisfactory recommended,Japan,12/18/2015,9,FALSE
flew grulhr upper deck seat 63ab business class able use new tam lounge terminal 3 gru amazing lounge huge lot food drink offer shower sleeping area lot seating apprehensive seating plan ba reverse seat window aisle facing forward travelling couple seating actually work really well good able chat throughout flight much better herringbone seating said travelling alone understand may preferable offered champagne boarding dinner drink service food excellent included dinner breakfast prior arrival seat comfortable full flat bed problem found 6ft 1in foot touched wall end couldnt fully stretch prevent sleeping upon arrival heathrow luggage coming around carousel time got 1015 min disembarkation complaint could find entertainement slightly limited usb charge phone older aircraft,United Kingdom,12/16/2015,9,FALSE
flew british airway prague new york via london really good experience price comfortable seat good inflight entertainment good food though change flight service really good bag put onto another flight delivered free hotel night,Slovakia,12/16/2015,7,FALSE
madsyd via lhr british airway overall good experience flight time transfer lhr t5 fast easy longhaul flight comfortable seat personal ife lot choice availeable food decent economy downside flight attendant failed give good service 4 sector one staff member gave service smile,Spain,12/16/2015,7,FALSE
third time flying british airway a380 reason ba amex 2for1 redemption however ensure maxed experience always pre booked seat checking online seat moved contacted ba bronze reply answer possibly operational reason information available check check response board seat occupied appeared normal passenger ie entourage seat allocated lumbar head rest function operate cabin crew tried rebooting luck onwards upwards flown ba reasonable amount come conclusion cabin crew despite operating poorly designed cabin poorly maintained seat equipment similar scenario heathrow la return last july reg plane seat similar problem fixed flight manage maintain brave company face ba club lounge food choice poor running although granted peak hour airline cope ba cabin crew service good friendly food reasonable nothing make say good entertainment poor old ish second rate movie enough said seat unfortunately case leave worst till last flown qantas emirate qatar a380s like everybody else wonder ba take opportunity redesign layout seat area well know £££s question one ba cabin design team wear glass storage space go drawer shoe move seat sleep position access left possibility either wearing damaging said spec hanging separator competitor manage seat harder competitor mattress apparently discovered extra pillow longer carried one thats unfortunately still use ba next march booked qatar october additionally customer service service india sadly woefully short area although polite working script unable solve answer simple question frustration question ba really want support proud national flag carrier incentive using ba mean cost,United Kingdom,12/16/2015,5,FALSE
flew lgwbcn a320 seated seat 2d2f lounge gatwick prior boarding nice offered good food drink selection including champagne request cabin crew friendly attentive bit apprehensive ba new business class product seat comfortable middle seat free allow room although leg room little tight okay short flight served cold meal quite tasty along complimentary drink would recommend british airway,United Kingdom,12/16/2015,9,FALSE
flew british airway salzburg london gatwick check slow boarding salzburg involves bus ride plane attempt made separate passenger row number onto two bus used airline similar situation resulting absolutely chaotic boarding process cabin crew hand flight snack thrown rather served passenger totally inedible sandwich offered consisted rubbery processed cheese two thick slice poor quality bread one consolation flight lasted le two hour,United Kingdom,12/16/2015,1,FALSE
wife flew heathrow amsterdam business class free avios upgrade british airway made use gallery south lounge terminal 5 good variety drink snack full meal 45 minute flight service good would pay asking price short trip great almost free,United Kingdom,12/15/2015,10,FALSE
recently flew la british airway thoroughly underwhelmed experience ba a380 travel regularly business class emirate normally equipment ba configuration upstairs quite cramped far inferior airline even extent stretch passenger leave seat addition staff seem preoccupied arrangement although fine mildly irritated request passenger openly commenting front cleanliness plane also left lot desired couple hour flight toilet disgusting floor awash dont think crew check regular basis window seat side stowage facility case disgusting pale yellow fluid rubbish mentioned crew get paper towel dry needle say didnt use photo attached overall poor value money,United Kingdom,12/15/2015,3,FALSE
rio de janeiro london heathrow several week booking flight online reason unknown ba moved u flight booked put u previous day flight phone took 20 minute get rebook u flight booked first place customer service department totally useless sent several email asking get meaningless offtheshelf standard reply asked three time name position address someone write consistently fail give information presume tactic make fed ill give go away secondrate airline definitely avoided,United Kingdom,12/15/2015,1,FALSE
husband flew vancouver british airway 2nd december 2015 due return uk 9th december premium economy unfortunately flight cancelled due engine failure british airway unable get u onto flight following day thursday booked return friday 48 hour due return home despite inevitable disappointment inconvenience due return busy work schedule friday british airway excellent couldnt helpful accommodating putting u lovely hotel two night providing food voucher upgrading u business class eventually returned home ground flight staff vancouver fantastic understanding went extra mile without exception,United Kingdom,12/15/2015,10,FALSE
full flight efficient boarding friendly greeting purser flight crew kept u updated hold efficient adequate inflight service short domestic flight cabin interior immaculate checked baggage plane tube 7 minute,United Kingdom,12/14/2015,10,FALSE
manchester new york jfk via heathrow enjoyable start finish admittedly boeing 777 showing age would benefit tlc however connection time cabin crew friendly helpful efficient wife thoroughly enjoyed food offer prior trip concerned using ba 30 year happily using airline happy everything im picky anything would strange yinyang seat club world narrow shoulder lie flat position found seat comfortable avod bit slow clunky work screen bit smaller duller comparable screen ive used air france,United Kingdom,12/12/2015,9,FALSE
british airway business class bangkok london lounge bangkok poorly signposted long walk check relaxed lounge plenty food drink option crew flight london friendly layout seating commented previously poor want sit facing fellow passenger 11 hour terminal 5 heathrow departure disgrace surly staff security pleasant experience lounge crowded saturday far busy relaxing environment television stop getting bored warning long take get terminal enough boarding information screen keep updated flight good good crew sound like moan flight except layout seat excellent work needed little thing matter,United Kingdom,12/12/2015,7,FALSE
